Gene	Average shortest path length to known risk genes	FDR p-value (Average shortest path length)	Average cosine similarity with known risk genes	FDR p-value (Average cosine similarity)
AOC3	4.5606060606060606	7.325333522650586e-111	0.37101984	8.077579306924282e-185
HEY2	4.363636363636363	4.4418567291027624e-138	0.11516361	1.0
RCOR1	4.484848484848484	4.014635475591554e-121	-0.050251823	1.0
ITIH4	15.0	1.0	0.11441864	1.0
MPL	4.621212121212121	7.283583094836594e-103	-0.12791008	1.0
SH3D19	4.757575757575758	1.2813048174903688e-85	0.28950474	1.1655476934653436e-62
IQCG	6.212121212121212	1.0	0.22582005	3.019729468798682e-08
FAM160A2	7.303030303030303	1.0	0.03359357	1.0
DNTT	4.621212121212121	7.283583094836594e-103	0.43446875	1.990524487288189e-296
IL13RA1	5.090909090909091	9.42672456685099e-49	-0.03234468	1.0
STK24	4.2727272727272725	3.653471191512652e-151	-0.0071742195	1.0
ITPK1	4.681818181818182	4.6176288953559986e-95	0.05642644	1.0
TNFRSF8	4.878787878787879	2.82563781485433e-71	-0.15388577	1.0
ZNF655	5.515151515151516	1.2036111894347524e-15	0.43193197	6.7982915812928585e-292
TEX28	5.136363636363637	2.1211059095571176e-44	-0.0018093418	1.0
AP4E1	5.53030303030303	8.503317738878239e-15	0.46397346	0.0
GUCY2F	15.0	1.0	0.22803196	2.780417672593842e-09
KIAA1549	5.181818181818182	3.1356292036781608e-40	0.4503872	0.0
LFNG	5.151515151515151	5.424357440584188e-43	0.094282985	1.0
MORF4L2	4.196969696969697	2.763455793572972e-162	0.17308281	1.0
RNF111	3.984848484848485	2.687673078901421e-194	-0.17837065	1.0
PTGES3	3.742424242424242	6.929834171225083e-232	0.24977314	6.131499632784728e-23
MAPKAPK3	4.212121212121212	4.797666161747924e-160	0.076216705	1.0
CLCN3	6.075757575757576	1.0	0.26095194	2.6174730459996424e-32
KRT5	5.393939393939394	2.6774841116875216e-23	0.4343385	3.401057641012017e-296
DDB2	4.4393939393939394	2.086267991521298e-127	-0.051362965	1.0
ZRANB2	4.7272727272727275	2.361383125752759e-89	0.076675594	1.0
SERPINF1	4.212121212121212	4.797666161747924e-160	0.039585073	1.0
MCF2L	4.590909090909091	7.732232621026812e-107	-0.1820147	1.0
SLC8A2	4.121212121212121	1.4005079411372226e-173	0.6278232	0.0
RAD52	4.712121212121212	3.0530599093290475e-91	-0.07507333	1.0
SIM1	4.696969696969697	3.8046876614436754e-93	0.3389446	3.378788064804854e-132
TBX4	6.636363636363637	1.0	0.23937409	1.243993281760978e-15
ABCB4	6.53030303030303	1.0	0.013604379	1.0
NCBP1	5.575757575757576	2.1253131483774454e-12	-0.20702952	1.0
PPP1R13B	4.257575757575758	2.294211690470845e-153	0.12025663	1.0
CD36	5.0	5.73731037415242e-58	-0.09154405	1.0
GPS2	3.787878787878788	8.678073467218118e-225	-0.013896414	1.0
SRGAP1	4.696969696969697	3.8046876614436754e-93	0.67155427	0.0
ELF4	4.151515151515151	4.888626158200517e-169	-0.17520726	1.0
SLC26A8	5.121212121212121	7.842657521703938e-46	0.19296217	1.0
PGGT1B	4.681818181818182	4.6176288953559986e-95	0.0425291	1.0
LIN7C	5.454545454545454	2.7725974817306937e-19	0.20251904	0.21806744043695428
TUBA3C	3.803030303030303	2.0475388732625162e-222	-0.028780678	1.0
TFDP1	3.9545454545454546	5.955351628610733e-199	-0.06561507	1.0
RPS6KA4	3.757575757575758	1.6274839461850206e-229	-0.12457495	1.0
PTPN12	3.893939393939394	2.672308029730401e-208	0.0877839	1.0
VCAM1	6.863636363636363	1.0	0.1857904	1.0
ILVBL	4.5	4.739860753386833e-119	0.40611777	6.467722586242139e-246
FBXO21	7.166666666666667	1.0	-0.12609318	1.0
RASA2	5.409090909090909	2.9159368781695483e-22	0.235817	1.8646681661762723e-13
PIWIL1	8.0	1.0	0.47176242	0.0
FSIP1	15.0	1.0	-0.03446367	1.0
SNRPD1	5.424242424242424	3.0278538145354285e-21	0.21253276	0.0019503613480470606
LIMA1	4.348484848484849	3.1116997859273235e-140	0.6186676	0.0
CCNT2	4.2727272727272725	3.653471191512652e-151	0.40438727	7.487464935152168e-243
RCHY1	5.242424242424242	5.863140216407729e-35	0.10107151	1.0
KPNA3	4.212121212121212	4.797666161747924e-160	-0.13059904	1.0
DTX3L	5.136363636363637	2.1211059095571176e-44	-0.17769958	1.0
GPS1	4.424242424242424	1.6016175437748486e-129	-0.15290895	1.0
TGFB1	6.893939393939394	1.0	-0.14575858	1.0
DVL2	4.303030303030303	9.116079619484862e-147	-0.24470489	1.0
NELL2	5.242424242424242	5.863140216407729e-35	0.33388096	2.53742971818398e-124
KIAA0020	5.424242424242424	3.0278538145354285e-21	0.32862133	2.709802148566149e-116
GAA	4.621212121212121	7.283583094836594e-103	0.23182678	3.2551420329317435e-11
DCLRE1A	4.46969696969697	3.322043501688977e-123	0.18374015	1.0
ABI3	5.090909090909091	9.42672456685099e-49	0.013082481	1.0
MAPRE3	4.924242424242424	3.717947928122215e-66	0.09845861	1.0
EDA2R	4.454545454545454	2.6584028516486256e-125	0.14068748	1.0
NCAPG2	5.090909090909091	9.42672456685099e-49	0.101656556	1.0
DIAPH1	5.606060606060606	6.348103253092237e-11	0.02265053	1.0
RABIF	6.545454545454546	1.0	0.060624752	1.0
SNX9	4.424242424242424	1.6016175437748486e-129	0.4854204	0.0
UQCRQ	5.742424242424242	1.5414144071321173e-05	0.11993537	1.0
MBD2	4.409090909090909	1.1994242041498635e-131	0.053515732	1.0
EPRS	5.045454545454546	2.823448101503254e-53	0.26254553	9.144232124844913e-34
SEMA6D	6.575757575757576	1.0	0.4781168	0.0
PTPLAD1	4.7727272727272725	8.965969538698311e-84	0.11592615	1.0
SPNS1	4.681818181818182	4.6176288953559986e-95	0.014477125	1.0
VPS33A	8.0	1.0	-0.1367832	1.0
MTMR11	4.757575757575758	1.2813048174903688e-85	0.36652836	3.253001945028963e-177
RBM4B	5.606060606060606	6.348103253092237e-11	0.001092971	1.0
AP1AR	6.378787878787879	1.0	0.11169192	1.0
TACC3	4.484848484848484	4.014635475591554e-121	-0.19385803	1.0
DNER	6.378787878787879	1.0	0.421407	4.237683343122598e-273
SERPIND1	7.242424242424242	1.0	-0.07709919	1.0
RASSF5	4.53030303030303	6.196157745775322e-115	0.023629429	1.0
PAN3	5.181818181818182	3.1356292036781608e-40	0.6027534	0.0
CTNNBL1	5.787878787878788	0.00033415690108578336	-0.10247927	1.0
QRICH1	4.7272727272727275	2.361383125752759e-89	0.33712	2.4170549499005397e-129
RTN4R	4.9393939393939394	1.7489259190183097e-64	-0.09233282	1.0
MPP5	5.681818181818182	1.115767866631951e-07	-0.1527079	1.0
BACH1	5.636363636363637	1.503204854006047e-09	0.41160747	1.1845423557541262e-255
ACACB	6.121212121212121	1.0	0.38007975	2.4591106699956322e-200
SHH	15.0	1.0	0.27122152	3.2625289402631316e-42
EFHC1	5.424242424242424	3.0278538145354285e-21	-0.07499653	1.0
UPF3B	6.742424242424242	1.0	0.4282531	2.5531256807781496e-285
CCDC88A	4.045454545454546	4.880068221542849e-185	0.2539511	2.9155072753204416e-26
PFN2	3.909090909090909	5.923234485644303e-206	0.31604707	8.429622837579462e-98
BEND2	5.151515151515151	5.424357440584188e-43	0.5603662	0.0
SF3B3	5.0606060606060606	9.495982898785684e-52	0.45539683	0.0
GFI1	4.318181818181818	1.39485974342238e-144	0.024952898	1.0
PTPRO	4.575757575757576	7.642634320383592e-109	0.061390422	1.0
GRIN1	3.878787878787879	1.2044290628241797e-210	0.14254253	1.0
NPHS2	5.181818181818182	3.1356292036781608e-40	0.06350506	1.0
CPSF4	15.0	1.0	0.24393226	1.1585032082594264e-18
DIABLO	4.5	4.739860753386833e-119	0.10943109	1.0
GABBR1	5.166666666666667	1.3342906577176216e-41	0.18258329	1.0
LTBP1	6.575757575757576	1.0	0.51190567	0.0
BAG3	4.196969696969697	2.763455793572972e-162	-0.119405404	1.0
BPTF	4.924242424242424	3.717947928122215e-66	0.56988454	0.0
ZNF142	15.0	1.0	-0.077838324	1.0
SUMF2	4.7727272727272725	8.965969538698311e-84	0.18440287	1.0
RFX5	4.606060606060606	7.605891566940396e-105	-0.14431283	1.0
COASY	5.2272727272727275	3.054149657767389e-36	0.32317448	3.714270424125554e-108
DCTN4	5.909090909090909	0.09653142199354324	-0.05243963	1.0
CCDC53	5.212121212121212	1.5018480840879237e-37	0.10651741	1.0
ZFP91	5.454545454545454	2.7725974817306937e-19	0.32842395	5.37866535819235e-116
EDF1	4.03030303030303	2.4119262173128045e-187	0.26503897	4.1716233920279474e-36
L3MBTL2	5.0606060606060606	9.495982898785684e-52	-0.15680432	1.0
CDK18	5.454545454545454	2.7725974817306937e-19	0.4239701	1.1350409703437624e-277
CELSR3	5.666666666666667	2.8110393516224482e-08	0.40632224	2.8108604641866967e-246
RAVER1	4.96969696969697	3.453316756337159e-61	-0.1682293	1.0
ACVR2B	5.378787878787879	2.310813752136869e-24	0.25983632	2.6318249829836997e-31
SIRT7	7.303030303030303	1.0	0.19437215	1.0
GOLGA1	7.015151515151516	1.0	0.12639633	1.0
BGN	6.651515151515151	1.0	-0.021430979	1.0
FBXW7	4.045454545454546	4.880068221542849e-185	0.33437884	4.335995289277379e-125
FSHR	4.2727272727272725	3.653471191512652e-151	-0.1717298	1.0
NEDD8	4.454545454545454	2.6584028516486256e-125	0.084959306	1.0
WDR1	5.106060606060606	2.7827458189784703e-47	-0.045078047	1.0
NR1D1	4.651515151515151	6.187097844781667e-99	-0.115637206	1.0
EFNA4	5.242424242424242	5.863140216407729e-35	0.19905291	0.5658170710313106
SPTLC1	6.196969696969697	1.0	0.28291303	6.761922291577922e-55
BACH2	5.818181818181818	0.0019474643721202683	0.31602955	8.926984244968928e-98
ATP1A3	5.151515151515151	5.424357440584188e-43	0.5594663	0.0
CAMK2B	5.0	5.73731037415242e-58	-0.10545014	1.0
PTPN4	6.909090909090909	1.0	0.51457685	0.0
SCG3	7.893939393939394	1.0	0.25994325	2.11360573530251e-31
PTF1A	5.2727272727272725	1.8898783298604643e-32	0.0533914	1.0
TENC1	4.818181818181818	2.526887068025153e-78	0.47898263	0.0
ARF5	5.106060606060606	2.7827458189784703e-47	0.19994885	0.4557651200599571
EMILIN1	15.0	1.0	0.55653137	0.0
E4F1	3.9242424242424243	1.2690122409814377e-203	-0.16586523	1.0
TPRN	4.515151515151516	5.4796647160484944e-117	0.36522675	5.061513405995061e-175
CA4	6.196969696969697	1.0	0.044986557	1.0
ARRB1	4.681818181818182	4.6176288953559986e-95	-0.14703465	1.0
TRAP1	6.0606060606060606	1.0	0.16539349	1.0
USP9X	3.727272727272727	2.9381361954994715e-234	0.6245812	0.0
POLR1A	5.015151515151516	2.1957164053562734e-56	0.26371762	7.410111400420408e-35
FLNA	4.015151515151516	1.1713106332537588e-189	-0.10182618	1.0
SND1	4.0	5.663074655595976e-192	-0.1975501	1.0
ERAP1	4.666666666666667	5.436100284867346e-97	-0.18089025	1.0
TRIM37	4.636363636363637	6.822339762337563e-101	-0.02186099	1.0
TNFRSF18	5.045454545454546	2.823448101503254e-53	0.18113957	1.0
KEAP1	5.893939393939394	0.05792040386869313	0.4146107	5.441588987320272e-261
LHX1	6.53030303030303	1.0	0.25118524	4.881700576126041e-24
TBK1	4.121212121212121	1.4005079411372226e-173	-0.19707806	1.0
KIF3A	4.757575757575758	1.2813048174903688e-85	-0.15699744	1.0
GJB2	4.575757575757576	7.642634320383592e-109	0.096571915	1.0
PLAT	6.015151515151516	0.8509305982928572	0.5565855	0.0
PHC1	5.287878787878788	3.1483437759882676e-31	-0.2227778	1.0
CPXM2	4.757575757575758	1.2813048174903688e-85	0.34889662	4.62419528091268e-148
DNMBP	4.7727272727272725	8.965969538698311e-84	0.26995355	6.3239247358199e-41
RIN3	5.257575757575758	1.0798160343680533e-33	0.42745	6.942320495133026e-284
AKAP3	15.0	1.0	0.019986363	1.0
SCRIB	7.045454545454546	1.0	0.45172277	0.0
ESRRB	4.53030303030303	6.196157745775322e-115	-0.027422467	1.0
RAB27A	5.121212121212121	7.842657521703938e-46	0.039402816	1.0
STYXL1	4.5	4.739860753386833e-119	0.16746023	1.0
TPR	3.8181818181818183	4.652961405653735e-220	0.0772582	1.0
DTNB	6.863636363636363	1.0	0.118822135	1.0
RNF8	5.484848484848484	2.0437351789857054e-17	-0.06874257	1.0
ASAP3	5.863636363636363	0.01765760733315265	0.17869455	1.0
CNTROB	5.878787878787879	0.032883936894816605	0.1945964	1.0
SNX27	6.818181818181818	1.0	0.36134902	1.5828561316837263e-168
WIPF1	4.378787878787879	6.28958515631937e-136	-0.031822685	1.0
WNK4	6.909090909090909	1.0	0.19363159	1.0
CORO2B	4.696969696969697	3.8046876614436754e-93	-0.045372628	1.0
TRAF3	4.545454545454546	6.816081911527422e-113	-0.023269884	1.0
TRAK2	5.651515151515151	6.697787609259519e-09	-0.17994496	1.0
NKX2-5	4.409090909090909	1.1994242041498635e-131	0.22975379	3.908770730552958e-10
SYP	5.196969696969697	7.02129323767992e-39	0.28543755	8.063079415222463e-58
ARHGDIG	4.590909090909091	7.732232621026812e-107	0.21346524	0.0010766880765911955
SOCS5	4.393939393939394	8.794930156881239e-134	-0.084786646	1.0
MAP2K7	4.151515151515151	4.888626158200517e-169	0.37019822	2.008827409043543e-183
CRY2	5.818181818181818	0.0019474643721202683	-0.117360935	1.0
PIAS2	3.8181818181818183	4.652961405653735e-220	-0.12117639	1.0
CDH3	4.181818181818182	1.5761062911751013e-164	0.6119999	0.0
LPL	7.909090909090909	1.0	0.10064422	1.0
GPI	6.621212121212121	1.0	-0.09241167	1.0
ERCC3	4.575757575757576	7.642634320383592e-109	0.1210441	1.0
PAK3	4.0606060606060606	9.776009835342165e-183	-0.09107093	1.0
KIAA1551	6.287878787878788	1.0	0.61538357	0.0
PDZK1	6.848484848484849	1.0	-0.16081426	1.0
C21orf91	5.5	1.6105002492508562e-16	0.1703084	1.0
ZBTB24	5.4393939393939394	2.973650604950998e-20	0.12205913	1.0
ZNF439	5.393939393939394	2.6774841116875216e-23	-0.021671055	1.0
NEK1	4.621212121212121	7.283583094836594e-103	0.031561762	1.0
SH3BGRL3	4.424242424242424	1.6016175437748486e-129	0.20974259	0.009848292538217174
ITGA1	6.03030303030303	0.9798457738133981	0.56907296	0.0
GMIP	4.924242424242424	3.717947928122215e-66	-0.18024974	1.0
CPNE4	4.787878787878788	6.088748728568496e-82	-0.14787818	1.0
PATZ1	4.909090909090909	7.610370895101997e-68	0.18525648	1.0
SCAP	4.666666666666667	5.436100284867346e-97	-0.22336298	1.0
MBD3	4.393939393939394	8.794930156881239e-134	0.07184757	1.0
MAN2A2	4.333333333333333	2.099189068911428e-142	0.07574427	1.0
PHKA1	4.590909090909091	7.732232621026812e-107	0.5543645	0.0
DBF4	5.409090909090909	2.9159368781695483e-22	-0.1665852	1.0
MAG	6.53030303030303	1.0	-0.12592408	1.0
AMH	4.409090909090909	1.1994242041498635e-131	-0.1128242	1.0
BCL6B	5.03030303030303	8.064061631179219e-55	-0.033160705	1.0
SAMSN1	5.681818181818182	1.115767866631951e-07	-0.0410314	1.0
DNTTIP1	5.621212121212121	3.175983136226044e-10	0.020230386	1.0
EPHB1	4.257575757575758	2.294211690470845e-153	0.14141655	1.0
FMNL1	4.015151515151516	1.1713106332537588e-189	0.60720867	0.0
RB1CC1	4.712121212121212	3.0530599093290475e-91	-0.030321429	1.0
IFI16	3.712121212121212	1.225750168053399e-236	-0.14310357	1.0
MFSD3	5.4393939393939394	2.973650604950998e-20	0.024328599	1.0
ACTN4	4.575757575757576	7.642634320383592e-109	-0.22227947	1.0
CRTC2	4.181818181818182	1.5761062911751013e-164	-0.1421914	1.0
RPS6KA3	3.4696969696969697	7.192144510082433e-275	-0.1506719	1.0
R3HDM1	5.151515151515151	5.424357440584188e-43	0.55279523	0.0
PYGO2	5.196969696969697	7.02129323767992e-39	-0.008976832	1.0
RRH	4.5	4.739860753386833e-119	0.14724548	1.0
C10orf54	4.045454545454546	4.880068221542849e-185	0.21083343	0.005382150711795561
MLH1	5.257575757575758	1.0798160343680533e-33	0.1694516	1.0
IL34	5.151515151515151	5.424357440584188e-43	0.19567858	1.0
L3MBTL1	4.378787878787879	6.28958515631937e-136	0.21689329	9.517155107262556e-05
DKC1	4.909090909090909	7.610370895101997e-68	-0.11338902	1.0
RMND5A	4.757575757575758	1.2813048174903688e-85	0.072271734	1.0
MSH2	4.409090909090909	1.1994242041498635e-131	0.16936941	1.0
PCM1	5.5	1.6105002492508562e-16	-0.08189547	1.0
MFAP2	7.575757575757576	1.0	0.37935016	4.451015608386828e-199
ACTB	3.9696969696969697	1.2614138619558587e-196	-0.2224729	1.0
RHOT2	4.893939393939394	1.4942820346636513e-69	0.45843467	0.0
TTPAL	4.5	4.739860753386833e-119	0.14362554	1.0
RBM42	4.909090909090909	7.610370895101997e-68	-0.0661873	1.0
CDKN2AIP	5.454545454545454	2.7725974817306937e-19	0.3292189	3.3842175844977404e-117
TRERF1	4.166666666666667	8.846692185045926e-167	-0.16607147	1.0
PRPS1	6.878787878787879	1.0	0.15462925	1.0
ANKS3	6.196969696969697	1.0	0.33974433	1.8682732855749185e-133
TEP1	3.590909090909091	1.0611981450499468e-255	0.018640319	1.0
MRPL20	4.833333333333333	1.5440304108976452e-76	0.20912397	0.013644348030661736
KIAA0913	4.878787878787879	2.82563781485433e-71	0.60569125	0.0
SPINT1	8.621212121212121	1.0	-0.07064662	1.0
ZNF238	5.075757575757576	3.0673721766277474e-50	0.44087023	7.156822872152359e-308
UBXN6	6.257575757575758	1.0	0.21625346	0.00015373864833788246
GGCX	8.227272727272727	1.0	-0.19474196	1.0
LAMP2	15.0	1.0	0.14897364	1.0
CDC42BPA	5.136363636363637	2.1211059095571176e-44	0.25269806	3.0451206343139493e-25
PLK1	4.166666666666667	8.846692185045926e-167	-0.25272778	1.0
DPP3	4.5606060606060606	7.325333522650586e-111	-0.17029119	1.0
NRK	5.7272727272727275	4.907232757851263e-06	0.35978937	6.241889348260868e-166
OTUB1	4.757575757575758	1.2813048174903688e-85	0.17262445	1.0
TENM1	4.166666666666667	8.846692185045926e-167	0.33004266	1.9082171652232915e-118
GRIN2D	3.803030303030303	2.0475388732625162e-222	-0.24203132	1.0
C15orf39	5.575757575757576	2.1253131483774454e-12	-0.17782567	1.0
ELAVL1	4.5606060606060606	7.325333522650586e-111	0.0332164	1.0
PPRC1	7.0606060606060606	1.0	0.40694168	2.2486759216345416e-247
PIWIL2	6.0	0.7159900182747669	0.4462946	1.4377014e-317
PPP2R1A	4.2727272727272725	3.653471191512652e-151	0.14516668	1.0
LIG3	4.7272727272727275	2.361383125752759e-89	0.09055689	1.0
LIMK1	4.181818181818182	1.5761062911751013e-164	-0.2039839	1.0
IREB2	4.515151515151516	5.4796647160484944e-117	0.2214583	2.1164899605462325e-06
TOP3A	4.924242424242424	3.717947928122215e-66	0.54105777	0.0
GGA2	5.484848484848484	2.0437351789857054e-17	-0.19517455	1.0
C4BPB	9.121212121212121	1.0	0.06271648	1.0
IL2	4.681818181818182	4.6176288953559986e-95	0.17531097	1.0
PEX6	5.075757575757576	3.0673721766277474e-50	-0.1965797	1.0
SEC14L2	5.393939393939394	2.6774841116875216e-23	0.29224202	5.277754702259067e-66
NEUROD1	4.575757575757576	7.642634320383592e-109	0.37438065	1.5049147601489447e-190
GPLD1	15.0	1.0	0.057003465	1.0
C16orf70	5.954545454545454	0.3263039892251784	0.18080689	1.0
TMF1	3.893939393939394	2.672308029730401e-208	0.15719296	1.0
PDIA2	4.924242424242424	3.717947928122215e-66	-0.08409291	1.0
TNFRSF10C	5.181818181818182	3.1356292036781608e-40	0.043981753	1.0
C7	11.151515151515152	1.0	0.45090786	0.0
FCER1A	5.242424242424242	5.863140216407729e-35	0.06496018	1.0
UBOX5	5.46969696969697	2.4478342092671837e-18	0.20658259	0.04618696233454543
MAPK6	4.2727272727272725	3.653471191512652e-151	-0.15387459	1.0
CDK7	3.757575757575758	1.6274839461850206e-229	0.021581573	1.0
PFN1	4.424242424242424	1.6016175437748486e-129	0.122395515	1.0
ETF1	5.757575757575758	4.554536685781717e-05	0.42660025	2.2863438640144268e-282
MYO1G	5.242424242424242	5.863140216407729e-35	0.62381285	0.0
AURKC	5.0606060606060606	9.495982898785684e-52	0.055081055	1.0
NLGN1	5.681818181818182	1.115767866631951e-07	-0.16831845	1.0
GAS6	5.181818181818182	3.1356292036781608e-40	0.48219174	0.0
CABP1	5.363636363636363	1.8904454137449194e-25	0.2063154	0.05193698500809266
FOXA1	4.045454545454546	4.880068221542849e-185	0.018894525	1.0
SCN4B	15.0	1.0	0.09391631	1.0
EPHA6	5.863636363636363	0.01765760733315265	0.4154939	1.4623142096317568e-262
RABGGTB	6.212121212121212	1.0	0.17738287	1.0
EVI5	6.4393939393939394	1.0	0.2776796	4.835313708362384e-49
SH3BP4	4.363636363636363	4.4418567291027624e-138	0.58583605	0.0
HID1	4.833333333333333	1.5440304108976452e-76	-0.16019613	1.0
CCDC127	5.106060606060606	2.7827458189784703e-47	0.13615172	1.0
MMP20	8.590909090909092	1.0	0.3156976	2.6547502832593404e-97
MMP12	7.833333333333333	1.0	-0.06689211	1.0
LPP	6.045454545454546	1.0	0.20842113	0.019505044015143712
SH2D3A	4.409090909090909	1.1994242041498635e-131	-0.096017495	1.0
SLC12A6	15.0	1.0	0.37875816	4.655236559766108e-198
DHX38	4.893939393939394	1.4942820346636513e-69	-0.19896649	1.0
ERC2	5.515151515151516	1.2036111894347524e-15	-0.17657521	1.0
ARHGAP21	4.696969696969697	3.8046876614436754e-93	0.58944136	0.0
PIK3R4	4.257575757575758	2.294211690470845e-153	0.5164766	0.0
PIDD	4.787878787878788	6.088748728568496e-82	0.25589862	6.955534350716149e-28
DAOA	7.636363636363637	1.0	0.054534953	1.0
EFNA1	4.863636363636363	5.160066025918051e-73	0.14754763	1.0
C20orf20	4.363636363636363	4.4418567291027624e-138	0.15723635	1.0
KPNB1	3.6363636363636362	1.493184048242413e-248	-0.055652373	1.0
CASP4	4.333333333333333	2.099189068911428e-142	-0.011708213	1.0
RWDD3	4.4393939393939394	2.086267991521298e-127	0.20394553	0.13353081966722383
TRIM2	5.666666666666667	2.8110393516224482e-08	0.26508996	3.730440037887085e-36
HES1	4.2272727272727275	8.267787050295119e-158	0.04591557	1.0
S1PR5	5.409090909090909	2.9159368781695483e-22	0.03414469	1.0
FBXO28	5.045454545454546	2.823448101503254e-53	0.12669554	1.0
RPS14	4.015151515151516	1.1713106332537588e-189	0.23340699	4.465481964799777e-12
RNH1	7.878787878787879	1.0	0.19133921	1.0
DICER1	7.0	1.0	0.10033974	1.0
KAT8	5.484848484848484	2.0437351789857054e-17	-0.025086021	1.0
IL5RA	4.787878787878788	6.088748728568496e-82	0.106956914	1.0
PKHD1	7.045454545454546	1.0	0.6957325	0.0
PCYT1A	4.303030303030303	9.116079619484862e-147	0.14482579	1.0
LHX3	6.53030303030303	1.0	-0.017652389	1.0
PRKAB1	15.0	1.0	0.030830603	1.0
HLA-DRB5	15.0	1.0	0.55049795	0.0
GJB1	4.151515151515151	4.888626158200517e-169	0.4690102	0.0
SUPT16H	5.5606060606060606	3.572196729675238e-13	-0.19338194	1.0
SMG5	5.818181818181818	0.0019474643721202683	-0.085177	1.0
SIGIRR	5.0	5.73731037415242e-58	-0.037055943	1.0
TOP2B	3.6363636363636362	1.493184048242413e-248	-0.07466031	1.0
ZSCAN4	4.378787878787879	6.28958515631937e-136	0.063549	1.0
MTMR9	15.0	1.0	-0.10306377	1.0
ARHGAP24	4.833333333333333	1.5440304108976452e-76	-0.15128382	1.0
SUCLA2	8.212121212121213	1.0	-0.050134342	1.0
