Gene	Average shortest path length to known risk genes	FDR p-value (Average shortest path length)	Average cosine similarity with known risk genes	FDR p-value (Average cosine similarity)
ZC3H7A	7.545454545454546	1.0	0.22361717	1.2754162025124139e-11
SNRNP70	3.8181818181818183	7.38036129473198e-222	-0.15096721	1.0
SCARF2	7.5	1.0	0.101961866	1.0
PTPRT	8.121212121212121	1.0	0.33583894	1.4425468210333519e-145
C16orf59	5.4393939393939394	1.6925534327478274e-25	-0.0064960243	1.0
TUBA1B	3.787878787878788	2.115340487863969e-226	-0.14409022	1.0
SFTPB	9.545454545454545	1.0	-0.015291854	1.0
HACE1	15.0	1.0	0.20098792	0.01140520385238445
CDC14B	3.9696969696969697	2.4674890859968454e-199	-0.04371882	1.0
SH2D4A	5.393939393939394	9.413594363001394e-29	-0.054242875	1.0
MAGEE1	5.409090909090909	1.1965605630142752e-27	0.21162662	5.7875144713602615e-06
RARG	4.363636363636363	7.512830586913155e-143	-0.08946448	1.0
USP39	5.136363636363637	1.329601873108839e-50	0.0012900094	1.0
ZNF277	5.348484848484849	3.361814908486116e-32	0.011253776	1.0
LDB1	5.863636363636363	0.0001074974518139196	-0.088972256	1.0
COPG1	6.742424242424242	1.0	0.028765708	1.0
DMAP1	4.287878787878788	2.2087249048920608e-153	-0.072229125	1.0
CCNA2	3.6818181818181817	2.3853005820836463e-242	-0.12304003	1.0
LRRFIP1	5.696969696969697	9.995055185491281e-11	0.12336125	1.0
NTSR2	7.96969696969697	1.0	-0.02353059	1.0
RAI14	4.181818181818182	2.0431422463121415e-168	0.30903575	2.0892486385893237e-103
FAF2	4.863636363636363	2.926718135188438e-79	0.004421771	1.0
CADM1	5.03030303030303	3.992657506387221e-61	-0.02104963	1.0
POLD3	4.863636363636363	2.926718135188438e-79	-0.04860932	1.0
TARDBP	6.666666666666667	1.0	-0.0077898726	1.0
MINA	4.333333333333333	4.8731389520965527e-147	0.009401747	1.0
MUC16	15.0	1.0	-0.033742815	1.0
SNX4	4.2727272727272725	1.6441818492106707e-155	-0.09428886	1.0
NEU3	4.46969696969697	2.0157488759722106e-128	0.07960443	1.0
GTF2H4	5.393939393939394	9.413594363001394e-29	-0.040541172	1.0
EPHB2	4.075757575757576	9.425084823205431e-184	0.05829827	1.0
PNKD	15.0	1.0	-0.008712513	1.0
SSPO	15.0	1.0	0.51355934	0.0
CIR1	4.46969696969697	2.0157488759722106e-128	0.013039423	1.0
TEAD1	4.681818181818182	5.689414961865554e-101	-0.07892915	1.0
HSPG2	5.818181818181818	4.672299051935399e-06	0.35100302	4.681160273033653e-171
IPCEF1	5.333333333333333	2.1706753254292354e-33	-0.019514753	1.0
PEX13	8.166666666666666	1.0	-0.0024441432	1.0
INPP4A	4.075757575757576	9.425084823205431e-184	0.24605745	1.4314968090278058e-27
CYP11B1	7.348484848484849	1.0	-0.03609084	1.0
SLC26A8	5.121212121212121	4.676730757762688e-52	0.19296217	0.31657686822415076
MPP1	5.803030303030303	1.4705485992125324e-06	-0.03403996	1.0
PREX2	4.5	2.201714823989054e-124	0.22886312	9.794949861157715e-15
TBX5	5.090909090909091	5.1713704161927095e-55	-0.043876532	1.0
CBLB	4.212121212121212	4.33582970150717e-164	0.11338888	1.0
KRT20	5.196969696969697	5.681854045967462e-45	-0.11111183	1.0
HTRA2	4.621212121212121	1.3207905061700894e-108	-0.13634638	1.0
TUBA3C	3.803030303030303	4.0245198343713096e-224	-0.028780678	1.0
PHF1	4.984848484848484	6.973868836232615e-66	-0.043441426	1.0
PDPK1	3.5454545454545454	5.521493724286175e-263	-0.15478997	1.0
BCL6B	5.03030303030303	3.992657506387221e-61	-0.033160705	1.0
FANCB	9.727272727272727	1.0	0.20040563	0.015507909899340226
POU3F1	4.696969696969697	4.296316092130633e-99	-0.0441711	1.0
TRIM38	4.954545454545454	3.884182853552079e-69	-0.0059492034	1.0
TUBA1C	5.090909090909091	5.1713704161927095e-55	-0.009061992	1.0
ZC3H7B	5.151515151515151	3.59408870467608e-49	0.21384408	7.456556976563168e-07
BZRAP1	15.0	1.0	0.1696689	1.0
BFSP2	5.696969696969697	9.995055185491281e-11	-0.028675208	1.0
PCOLCE	6.424242424242424	1.0	-0.0024025505	1.0
MDM4	3.409090909090909	1.0655625061781275e-283	0.10275448	1.0
ZBTB8A	4.757575757575758	1.0619875368314136e-91	-0.11095123	1.0
RUVBL1	4.424242424242424	1.483232711503633e-134	-0.070311375	1.0
RRBP1	4.318181818181818	3.8075011752609048e-149	0.2040415	0.0018884105857212238
ZNF259	4.7272727272727275	2.2662035039882355e-95	-0.033269987	1.0
POLR3D	15.0	1.0	0.013909961	1.0
TIAM1	4.045454545454546	3.500482389273137e-188	0.32616857	7.082506763298516e-130
USP11	4.575757575757576	1.9231756304013163e-114	0.20128909	0.009680052022284382
PPP2R5E	4.181818181818182	2.0431422463121415e-168	-0.08543872	1.0
OXTR	5.878787878787879	0.00027450830962018466	-0.020526577	1.0
POU3F2	4.242424242424242	8.837767506374353e-160	1.5930244e-05	1.0
GATA3	4.348484848484849	6.158238409806613e-145	-0.07613721	1.0
ZFP2	4.893939393939394	7.917093618468979e-76	-0.0012803597	1.0
ADAMTS1	8.590909090909092	1.0	0.19404998	0.22633421625836367
CEP55	4.212121212121212	4.33582970150717e-164	-0.13132647	1.0
CCDC6	4.196969696969697	2.9882021010514624e-166	-0.0123420805	1.0
KCNJ8	15.0	1.0	-0.006235018	1.0
TPBG	6.151515151515151	1.0	-0.014617135	1.0
RICTOR	4.757575757575758	1.0619875368314136e-91	0.26581293	6.223992531658719e-47
AHDC1	5.151515151515151	3.59408870467608e-49	0.36524758	8.874214186235983e-196
STK38	4.287878787878788	2.2087249048920608e-153	0.038467735	1.0
PDLIM7	4.757575757575758	1.0619875368314136e-91	-0.090923585	1.0
LHX4	8.530303030303031	1.0	0.06183461	1.0
ZNF239	5.136363636363637	1.329601873108839e-50	-0.012414478	1.0
TNFRSF1B	4.863636363636363	2.926718135188438e-79	-0.06697913	1.0
FOXA1	4.045454545454546	3.500482389273137e-188	0.018894525	1.0
IL11RA	7.015151515151516	1.0	-0.03221328	1.0
ACTL6B	4.696969696969697	4.296316092130633e-99	-0.018120855	1.0
NUP107	5.863636363636363	0.0001074974518139196	0.24727559	1.26101449606292e-28
FKBP4	4.196969696969697	2.9882021010514624e-166	-0.007353706	1.0
CTBP2	4.318181818181818	3.8075011752609048e-149	-0.0077089216	1.0
URI1	4.7727272727272725	6.9489106635318485e-90	-0.054403126	1.0
TRAIP	5.045454545454546	1.4229306440703084e-59	-0.009576639	1.0
ROBO4	5.303030303030303	7.887011253946248e-36	0.17838508	1.0
KCNJ6	6.909090909090909	1.0	-0.04253004	1.0
MYOCD	4.257575757575758	1.225183680326422e-157	0.18144864	1.0
SIL1	4.7272727272727275	2.2662035039882355e-95	-0.022133136	1.0
ARHGAP15	4.5	2.201714823989054e-124	0.011878701	1.0
FDFT1	6.045454545454546	0.254656797901843	-0.046500254	1.0
SYT11	7.333333333333333	1.0	0.0022565469	1.0
SDPR	6.515151515151516	1.0	-0.014157937	1.0
SPTBN2	4.893939393939394	7.917093618468979e-76	0.427701	1.1197441862034897e-308
MMP10	7.575757575757576	1.0	-0.06118427	1.0
PSEN1	3.757575757575758	6.114847680928736e-231	-0.20050135	1.0
FKBP5	4.136363636363637	5.955732217746212e-175	-0.00969354	1.0
EDAR	4.96969696969697	1.6768237566517874e-67	-0.062187433	1.0
TERF1	4.681818181818182	5.689414961865554e-101	-0.072160065	1.0
DDR1	4.9393939393939394	8.666842423299595e-71	0.11521779	1.0
PPM1F	4.242424242424242	8.837767506374353e-160	-0.037958015	1.0
GPLD1	15.0	1.0	0.057003465	1.0
KRT14	5.621212121212121	2.1281896348445874e-14	-0.05581633	1.0
FAM208B	5.4393939393939394	1.6925534327478274e-25	0.41771194	2.0691024618139453e-290
DAZ3	15.0	1.0	-0.030999303	1.0
SMCR7	5.318181818181818	1.3394031029632731e-34	-0.014611696	1.0
DSG3	5.2272727272727275	2.9052237252149825e-42	0.21193759	4.387762130422266e-06
OFD1	4.9393939393939394	8.666842423299595e-71	0.14683291	1.0
KAT8	5.484848484848484	1.988067711542528e-22	-0.025086021	1.0
HDAC7	4.2727272727272725	1.6441818492106707e-155	0.16932786	1.0
CRLF1	6.9393939393939394	1.0	-0.03439233	1.0
FICD	4.409090909090909	1.2861037409784286e-136	0.04860095	1.0
NAA16	15.0	1.0	0.049441416	1.0
SAMSN1	5.681818181818182	2.0488697101334917e-11	-0.0410314	1.0
SERPINA4	7.484848484848484	1.0	-0.0428436	1.0
TXNDC11	15.0	1.0	0.10646833	1.0
RBFOX2	4.696969696969697	4.296316092130633e-99	-0.08904222	1.0
ZIC3	4.9393939393939394	8.666842423299595e-71	-0.02238114	1.0
PCSK5	5.409090909090909	1.1965605630142752e-27	0.15082875	1.0
GPR151	15.0	1.0	-0.03305825	1.0
SCHIP1	4.287878787878788	2.2087249048920608e-153	-0.013199485	1.0
BANP	3.878787878787879	8.171994366410397e-213	-0.028331477	1.0
CAP1	5.196969696969697	5.681854045967462e-45	-0.038200323	1.0
NAGA	8.045454545454545	1.0	-0.030257743	1.0
SGCE	6.090909090909091	0.5901931783435886	-0.019237513	1.0
CORO2B	4.696969696969697	4.296316092130633e-99	-0.045372628	1.0
PLAGL1	3.8333333333333335	1.3485832323205122e-219	0.037702184	1.0
SERPINH1	5.2272727272727275	2.9052237252149825e-42	-0.048579596	1.0
BCS1L	7.0	1.0	-0.0030108113	1.0
LRP8	5.151515151515151	3.59408870467608e-49	0.17249964	1.0
UBE3A	5.0606060606060606	4.89685641010256e-58	-0.01719431	1.0
MLF1IP	7.015151515151516	1.0	-0.028010836	1.0
AGFG2	5.03030303030303	3.992657506387221e-61	-0.060886253	1.0
AP2M1	4.575757575757576	1.9231756304013163e-114	-0.12990454	1.0
ZBTB43	4.712121212121212	3.1719869210396293e-97	-0.07752884	1.0
PPOX	5.03030303030303	3.992657506387221e-61	-0.031463362	1.0
LIG3	4.7272727272727275	2.2662035039882355e-95	0.09055689	1.0
ASB4	7.4393939393939394	1.0	-0.02298411	1.0
DDX49	5.090909090909091	5.1713704161927095e-55	-0.02795135	1.0
NR5A1	3.9393939393939394	8.13036209830832e-204	-0.16679323	1.0
GPR143	11.424242424242424	1.0	-0.024225924	1.0
MAP3K8	3.878787878787879	8.171994366410397e-213	0.027021438	1.0
VNN2	5.96969696969697	0.024729877173714734	-0.023886096	1.0
DDX42	6.348484848484849	1.0	0.14974439	1.0
GPKOW	5.666666666666667	3.978664970448861e-12	-0.011962473	1.0
TMEM8B	5.136363636363637	1.329601873108839e-50	-0.014073318	1.0
KCNJ5	8.303030303030303	1.0	-0.031893414	1.0
GTF2A1L	4.075757575757576	9.425084823205431e-184	-0.07415933	1.0
SELENBP1	4.96969696969697	1.6768237566517874e-67	-0.031661708	1.0
KAT5	3.484848484848485	3.5900297766434764e-272	-0.21409854	1.0
GTF3C2	5.833333333333333	1.4045368745137865e-05	0.16869943	1.0
CACNA1A	4.757575757575758	1.0619875368314136e-91	0.41594577	3.507600391052641e-287
CPN1	10.151515151515152	1.0	-0.03559135	1.0
BLMH	5.121212121212121	4.676730757762688e-52	-0.06718401	1.0
KRT18	3.6666666666666665	1.2657727916532822e-244	-0.0793317	1.0
PPM1A	3.803030303030303	4.0245198343713096e-224	-0.06550114	1.0
TAB1	4.136363636363637	5.955732217746212e-175	-0.04852664	1.0
GAL3ST4	4.5	2.201714823989054e-124	-0.007121928	1.0
MYCBPAP	5.833333333333333	1.4045368745137865e-05	0.14398153	1.0
BMP4	6.075757575757576	0.4654418176526208	-0.083518386	1.0
CREB3L3	5.015151515151516	1.0736043812980293e-62	-0.06818978	1.0
NDUFV1	5.242424242424242	6.099209833098505e-41	0.002222567	1.0
ALS2CL	6.484848484848484	1.0	0.14183903	1.0
HTR2C	5.606060606060606	3.3531991138491256e-15	-0.010086868	1.0
ERMAP	5.363636363636363	4.9677529912471725e-31	-0.021843757	1.0
SIGLEC6	15.0	1.0	-0.030594883	1.0
CMAS	5.742424242424242	8.455253740774733e-09	-0.028959107	1.0
SOX3	5.606060606060606	3.3531991138491256e-15	-0.020220859	1.0
RUNX1	3.757575757575758	6.114847680928736e-231	-0.15097862	1.0
SUV420H2	4.378787878787879	9.114755093831552e-141	0.04776673	1.0
RRP9	4.787878787878788	4.431250677636168e-88	-0.0016999601	1.0
PPFIBP1	4.96969696969697	1.6768237566517874e-67	0.18015239	1.0
GDF6	4.454545454545454	1.8518644066753443e-130	-0.01960418	1.0
MCHR1	15.0	1.0	-0.039067425	1.0
FAM176C	6.015151515151516	0.11603843419891441	-0.025217224	1.0
ETS1	3.606060606060606	8.821660124325988e-254	-0.032729607	1.0
KIAA1377	4.015151515151516	1.2499973933095756e-192	-0.17584087	1.0
ADRA2A	4.363636363636363	7.512830586913155e-143	-0.041412774	1.0
CABLES2	3.6363636363636362	3.245605426130343e-249	-0.03593758	1.0
EIF2S3	4.863636363636363	2.926718135188438e-79	-0.037552025	1.0
EPHA3	5.015151515151516	1.0736043812980293e-62	0.07829164	1.0
METAP2	3.878787878787879	8.171994366410397e-213	0.044869803	1.0
GIGYF1	4.484848484848484	2.1281592221250877e-126	0.1806472	1.0
CEP152	5.03030303030303	3.992657506387221e-61	0.32718715	1.6616878082339704e-131
SERPINC1	6.878787878787879	1.0	-0.089422725	1.0
TRAF6	4.0	7.386654389169344e-195	-0.21520026	1.0
ZRSR2	5.303030303030303	7.887011253946248e-36	-0.07895468	1.0
E2F3	4.242424242424242	8.837767506374353e-160	-0.080318585	1.0
CARD6	5.333333333333333	2.1706753254292354e-33	0.16826048	1.0
UBA3	5.409090909090909	1.1965605630142752e-27	-0.06226057	1.0
RBM42	4.909090909090909	3.9245179205093584e-74	-0.0661873	1.0
TNFRSF10A	4.424242424242424	1.483232711503633e-134	-0.14105678	1.0
IL7R	4.121212121212121	3.8192567646814513e-177	-0.019357102	1.0
PDGFRB	3.878787878787879	8.171994366410397e-213	-0.061913468	1.0
RORC	4.2727272727272725	1.6441818492106707e-155	-0.07059998	1.0
OAT	5.409090909090909	1.1965605630142752e-27	-0.0056433	1.0
MINPP1	4.212121212121212	4.33582970150717e-164	-0.0032426228	1.0
PCNXL4	6.4393939393939394	1.0	0.10566153	1.0
CHEK1	3.5303030303030303	2.824771523696977e-265	-0.09927936	1.0
HERC5	4.393939393939394	1.0948844848673155e-138	0.1580186	1.0
GABRR2	3.878787878787879	8.171994366410397e-213	0.005981963	1.0
CHKA	5.5	1.8957199282862748e-21	-0.036100708	1.0
MAZ	4.151515151515151	9.15888580977784e-173	-0.042650495	1.0
SERPINA10	8.727272727272727	1.0	-0.013139737	1.0
SRP54	5.909090909090909	0.0015217723481678817	-0.04868159	1.0
KRT17	5.9393939393939394	0.006813995721858698	-0.039196834	1.0
GABRB2	4.681818181818182	5.689414961865554e-101	-0.0435825	1.0
POU2F2	4.03030303030303	2.1087738388507592e-190	-0.020191684	1.0
MLNR	15.0	1.0	-0.04436355	1.0
SEPT6	6.393939393939394	1.0	-0.052291688	1.0
ZNF639	4.2727272727272725	1.6441818492106707e-155	0.008455024	1.0
RNF8	5.484848484848484	1.988067711542528e-22	-0.06874257	1.0
NUFIP1	4.136363636363637	5.955732217746212e-175	-0.043436147	1.0
PLIN3	6.106060606060606	0.7203309180246135	-0.050678723	1.0
DDX39B	6.121212121212121	0.8477923380061042	-0.07094912	1.0
PTK2	3.9242424242424243	4.600422224434154e-206	-0.12650327	1.0
SUFU	4.924242424242424	1.874969259881809e-72	-0.093358934	1.0
KL	4.833333333333333	9.548106231121443e-83	0.22109167	2.933291519757601e-10
PANX1	15.0	1.0	-0.009080359	1.0
GOLM1	5.363636363636363	4.9677529912471725e-31	-0.08203339	1.0
NEIL1	5.5	1.8957199282862748e-21	-0.022683198	1.0
DPH1	5.924242424242424	0.0033040705224971884	-0.045349512	1.0
IPO8	4.606060606060606	1.5330310558122995e-110	0.13405871	1.0
CD36	5.0	2.784639304065503e-64	-0.09154405	1.0
EIF2AK4	4.045454545454546	3.500482389273137e-188	0.38815573	1.229749261936719e-236
LAMA3	6.666666666666667	1.0	0.4472041	0.0
GTF2I	3.6666666666666665	1.2657727916532822e-244	0.12471553	1.0
NR0B1	3.8484848484848486	2.5229778063339486e-217	-0.01577886	1.0
STK25	6.0	0.07311233693762956	-0.036136523	1.0
CAP2	5.03030303030303	3.992657506387221e-61	-0.040079266	1.0
MYO1A	5.2272727272727275	2.9052237252149825e-42	0.15523595	1.0
NMD3	4.893939393939394	7.917093618468979e-76	-0.050356317	1.0
NTRK2	4.2272727272727275	6.257190620228874e-162	-0.1427334	1.0
CSPG4	4.742424242424242	1.5808109845269243e-93	0.4316456	6.86710127e-316
DCLRE1A	4.46969696969697	2.0157488759722106e-128	0.18374015	1.0
EPRS	5.045454545454546	1.4229306440703084e-59	0.26254553	2.057436659438071e-43
MAPKAP1	4.333333333333333	4.8731389520965527e-147	0.0053404714	1.0
SLC35E1	6.454545454545454	1.0	0.0003358943	1.0
GDF7	7.0	1.0	-0.03494331	1.0
ZBTB32	4.181818181818182	2.0431422463121415e-168	-0.08121725	1.0
LAMC1	7.03030303030303	1.0	0.35564023	4.954615393139873e-179
RBBP7	4.0	7.386654389169344e-195	-0.11540329	1.0
EPHA7	5.863636363636363	0.0001074974518139196	0.09920483	1.0
SALL2	5.090909090909091	5.1713704161927095e-55	0.13335575	1.0
ENTPD6	5.151515151515151	3.59408870467608e-49	-0.007756965	1.0
AVPR1B	6.484848484848484	1.0	-0.026611613	1.0
ZFP161	5.363636363636363	4.9677529912471725e-31	-0.037217636	1.0
ULK2	5.303030303030303	7.887011253946248e-36	0.13827159	1.0
ERG	4.196969696969697	2.9882021010514624e-166	-0.036495384	1.0
TLR9	4.621212121212121	1.3207905061700894e-108	0.14244205	1.0
PRPF4B	5.090909090909091	5.1713704161927095e-55	0.164123	1.0
DPP7	6.96969696969697	1.0	-0.036616303	1.0
MEGF11	5.287878787878788	4.435475492969264e-37	0.17895171	1.0
DGCR2	4.803030303030303	2.7367645399029442e-86	-0.04511268	1.0
PIK3R3	4.378787878787879	9.114755093831552e-141	0.0038739457	1.0
NRP1	6.106060606060606	0.7203309180246135	0.053153794	1.0
CNTN2	5.409090909090909	1.1965605630142752e-27	0.10453286	1.0
MAPKAPK5	3.590909090909091	4.490108049188853e-256	-0.16244932	1.0
MMP12	7.833333333333333	1.0	-0.06689211	1.0
POLD2	4.651515151515151	9.179932486875994e-105	-0.120166264	1.0
SMYD1	4.5606060606060606	2.0701982173404105e-116	-0.014765127	1.0
MEF2C	3.712121212121212	8.857636845961859e-238	-0.10436661	1.0
PDCD4	5.46969696969697	1.979659785672327e-23	-0.067396894	1.0
EMID1	5.53030303030303	1.4921710187680277e-19	-0.04410507	1.0
ANGPT2	5.378787878787879	7.002849665867642e-30	-0.06631252	1.0
ENTPD1	5.0	2.784639304065503e-64	-0.015573169	1.0
PLEKHM1	4.696969696969697	4.296316092130633e-99	0.1377263	1.0
KIAA1715	9.424242424242424	1.0	-0.028556492	1.0
TUFM	6.363636363636363	1.0	-0.012225416	1.0
THRA	3.787878787878788	2.115340487863969e-226	-0.13111342	1.0
IDH2	6.5	1.0	-0.027333215	1.0
LAMA2	7.787878787878788	1.0	0.4705902	0.0
DUOX2	15.0	1.0	0.32641745	2.8349402985867735e-130
DHX29	15.0	1.0	0.20087296	0.01212221970061456
CC2D1A	7.424242424242424	1.0	0.08855934	1.0
TJP2	4.151515151515151	9.15888580977784e-173	0.18876624	0.8530835168596241
IKBKG	3.8636363636363638	4.569907826037505e-215	-0.17434067	1.0
PPP2R1B	4.03030303030303	2.1087738388507592e-190	-0.19021411	1.0
CDKL2	5.015151515151516	1.0736043812980293e-62	-0.0041381246	1.0
SHE	4.484848484848484	2.1281592221250877e-126	-0.0055631325	1.0
ROR2	6.712121212121212	1.0	0.098629765	1.0
ANGPTL1	4.575757575757576	1.9231756304013163e-114	-0.034974214	1.0
ZNF232	8.242424242424242	1.0	-0.024214154	1.0
TOPORS	3.727272727272727	1.706218311485279e-235	0.14662832	1.0
CAMK2B	5.0	2.784639304065503e-64	-0.10545014	1.0
PAM	5.666666666666667	3.978664970448861e-12	0.041906077	1.0
FOXD3	4.924242424242424	1.874969259881809e-72	-0.048964277	1.0
SEPT7	5.757575757575758	3.3260698279418764e-08	-0.07238712	1.0
NCAM1	5.924242424242424	0.0033040705224971884	0.029289713	1.0
SNPH	6.409090909090909	1.0	-0.045439	1.0
SLC38A3	5.015151515151516	1.0736043812980293e-62	-0.037570957	1.0
KIF11	4.2272727272727275	6.257190620228874e-162	0.16762035	1.0
UBA6	4.757575757575758	1.0619875368314136e-91	0.16719031	1.0
RFX1	6.545454545454546	1.0	0.14582452	1.0
WDR3	5.348484848484849	3.361814908486116e-32	0.118853085	1.0
PPARA	3.9545454545454546	1.4292587375731596e-201	-0.16480227	1.0
GABRD	5.348484848484849	3.361814908486116e-32	0.004096393	1.0
BCL3	3.5606060606060606	1.0767191768626267e-260	0.011541807	1.0
PAK1	3.3333333333333335	3.5057232681679496e-295	-0.16778037	1.0
RTN4R	4.9393939393939394	8.666842423299595e-71	-0.09233282	1.0
APMAP	15.0	1.0	-0.016375916	1.0
KRT81	5.5606060606060606	9.57038049901898e-18	-0.06570933	1.0
SMAD5	4.015151515151516	1.2499973933095756e-192	-0.21858355	1.0
PSMD5	5.545454545454546	1.2242493613827866e-18	-0.06437051	1.0
STK3	4.121212121212121	3.8192567646814513e-177	-0.10009875	1.0
AAMP	6.46969696969697	1.0	-0.025621494	1.0
ZBTB45	5.257575757575758	1.2355595419735018e-39	-0.05258747	1.0
HM13	7.742424242424242	1.0	-0.0068437555	1.0
MTF2	4.090909090909091	1.5223184067744789e-181	-0.011099286	1.0
SEPT9	6.666666666666667	1.0	-0.062339682	1.0
ANTXR2	8.075757575757576	1.0	-0.041853547	1.0
PPP2R5C	3.8484848484848486	2.5229778063339486e-217	-0.07934765	1.0
LIG4	7.893939393939394	1.0	0.05724835	1.0
NEU4	5.121212121212121	4.676730757762688e-52	-0.04668955	1.0
EIF3E	6.090909090909091	0.5901931783435886	-0.042577796	1.0
EPOR	4.166666666666667	1.3774237346063119e-170	-0.09500494	1.0
TIMM50	5.924242424242424	0.0033040705224971884	-0.04161556	1.0
VRK2	4.712121212121212	3.1719869210396293e-97	-0.06126044	1.0
HTR2B	6.681818181818182	1.0	-0.04405048	1.0
BTBD1	4.742424242424242	1.5808109845269243e-93	-0.070226245	1.0
RCOR1	4.484848484848484	2.1281592221250877e-126	-0.050251823	1.0
DDX19B	5.621212121212121	2.1281896348445874e-14	-0.06338742	1.0
CLSTN1	5.015151515151516	1.0736043812980293e-62	0.24851683	1.0113646804409648e-29
A2M	7.181818181818182	1.0	0.15285252	1.0
FSD1	4.257575757575758	1.225183680326422e-157	-0.06733	1.0
STK4	4.181818181818182	2.0431422463121415e-168	-0.13387522	1.0
KIR3DL2	8.166666666666666	1.0	-0.04749103	1.0
NEFH	4.606060606060606	1.5330310558122995e-110	0.18162668	1.0
OLFM2	8.090909090909092	1.0	-0.05294009	1.0
CARNS1	15.0	1.0	0.17529902	1.0
SOX10	4.242424242424242	8.837767506374353e-160	-0.20697951	1.0
TOM1	5.136363636363637	1.329601873108839e-50	-0.06400645	1.0
CELSR3	5.666666666666667	3.978664970448861e-12	0.40632224	1.3003363606217338e-269
SEMG1	6.393939393939394	1.0	-0.08466868	1.0
SUGP2	5.151515151515151	3.59408870467608e-49	0.14715867	1.0
NLRC4	5.363636363636363	4.9677529912471725e-31	0.07845507	1.0
TRIM69	4.378787878787879	9.114755093831552e-141	-0.07866461	1.0
ARFGAP3	4.015151515151516	1.2499973933095756e-192	-0.012848038	1.0
KLF4	3.8333333333333335	1.3485832323205122e-219	0.022370534	1.0
ADPGK	4.606060606060606	1.5330310558122995e-110	-0.0451798	1.0
DARS	5.106060606060606	1.5872832289342982e-53	-0.0607385	1.0
CALCOCO2	4.651515151515151	9.179932486875994e-105	-0.20764591	1.0
SMYD3	7.045454545454546	1.0	0.02287278	1.0
BTBD10	6.242424242424242	1.0	-0.048806638	1.0
UFSP2	6.075757575757576	0.4654418176526208	-0.019535715	1.0
FOXA2	4.712121212121212	3.1719869210396293e-97	-0.08752158	1.0
ITIH3	9.530303030303031	1.0	0.08357961	1.0
NUP54	5.257575757575758	1.2355595419735018e-39	-0.09357453	1.0
GC	6.378787878787879	1.0	-0.041566286	1.0
VPS4A	7.424242424242424	1.0	-0.08428417	1.0
TGOLN2	5.196969696969697	5.681854045967462e-45	-0.110082485	1.0
